Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,keywords,release date,mentions before,total posts before,normalized mentions before,upvotes before,mentions after,total posts after,normalized mentions after,upvotes after,month
Batman: Arkham City,Wii U,2012,Action,Warner Bros. Interactive Entertainment,0.32,0.36,0.0,0.06,0.72,,,,,,,"Batman,Batman: Arkham City,Arkham City",11/18/2012,49,47446,0.001032753,2508,54,48637,0.0011102660000000002,2783,Nov
Sid Meier's Civilization: Beyond Earth,Windows,2014,Strategy,Take-Two Interactive,0.22,0.44,0.0,0.06,0.72,81.0,156.0,5.5,2054.0,Firaxis Games,E10+,"Beyond Earth,Civilization,Sid Meier's Civilization,Civ,Sid Meier's Civilization: Beyond Earth",10/24/2014,93,26603,0.003495846,6280,104,30140,0.003450564,11887,Oct
Star Fox: Zero,Wii U,2016,Shooter,Nintendo,0.34,0.2,0.14,0.06,0.72,69.0,164.0,7.4,1324.0,PlatinumGames,E10+,"Star Fox,Zero,Star Fox: Zero,Star Fox:",4/23/2016,68,34133,0.001992207,12265,75,36948,0.00202988,8778,Apr
Sword Art Online: Lost Song,Vita,2015,Role-Playing,Namco Bandai Games,0.12,0.08,0.46,0.06,0.72,70.0,8.0,7.1,54.0,"Bandai Namco Games, Artdink",T,"Sword Art Online,Lost Song,Sword Art Online: Lost Song",11/17/2015,3,40102,7.48e-05,3,4,36181,0.000110555,1,Nov
Zoo Tycoon (2013),Xbox One,2013,Simulation,Microsoft Game Studios,0.38,0.36,0.0,0.07,0.8,,,,,,,"Zoo Tycoon (2013),Zoo Tycoon",11/22/2013,4,52068,7.68e-05,5,11,43294,0.000254077,26,Nov
Farming Simulator 2015,Xbox 360,2015,Simulation,Koch Media,0.44,0.22,0.0,0.06,0.7,,,,,,,"Farming Simulator,Farming Simulator 2015",5/8/2015,0,32799,0.0,0,0,31878,0.0,0,May
Dark Void,PS3,2010,Action,Capcom,0.55,0.33,0.0,0.13,1.01,59.0,169.0,6.0,133.0,Airtight Games,T,Dark Void,1/19/2010,21,7589,0.002767163,35,0,9026,0.0,0,Jan
Assassin's Creed III,Wii U,2012,Action,Ubisoft,0.38,0.26,0.0,0.06,0.7,85.0,52.0,7.1,432.0,Ubisoft Quebec,M,"Assassin's Creed,Assassin's Creed III",11/18/2012,0,47446,0.0,0,155,48637,0.003186874,13838,Nov
One Piece: Burning Blood,PS4,2016,Fighting,Namco Bandai Games,0.25,0.28,0.14,0.11,0.76,64.0,100.0,7.1333333329999995,110.0,Spike Chunsoft,T,"One Piece,One Piece: Burning Blood,Burning Blood",5/31/2016,13,37462,0.00034701800000000004,11,6,40319,0.000148813,5,May
Mirror's Edge Catalyst,PS4,2016,Platform,Electronic Arts,0.32,0.43,0.04,0.11,0.92,71.0,170.0,4.55,2028.0,EA DICE,T,Mirror's Edge Catalyst,6/7/2016,31,37305,0.0008309880000000001,78,81,39437,0.002053909,859,Jun
TrackMania Turbo,PS4,2016,Action,Ubisoft,0.08,0.56,0.0,0.1,0.76,79.33333333,116.0,7.833333333,247.0,Nadeo,E,TrackMania Turbo,3/22/2016,12,32512,0.00036909400000000004,8,31,33833,0.000916265,3480,Mar
SpongeBob's Boating Bash,Wii,2010,Misc,THQ,0.61,0.14,0.0,0.07,0.83,,,5.066666667,,Impulse Games,E,SpongeBob's Boating Bash,3/2/2010,0,9655,0.0,0,0,11285,0.0,0,Mar
Supreme Commander 2,Xbox 360,2010,Strategy,Square Enix,0.46,0.18,0.0,0.06,0.68,75.0,56.0,7.1,46.0,Gas Powered Games,E10+,"Supreme Commander 2,Supreme Commander",3/2/2010,7,9655,0.000725013,122,13,11285,0.001151972,153,Mar
Company of Heroes 2,Windows,2013,Strategy,THQ,0.12,0.5,0.0,0.08,0.68,80.0,164.0,2.1,12314.0,Relic,M,"Company of Heroes 2,Company of Heroes",6/25/2013,25,87385,0.00028609,228,34,69044,0.00049244,40,Jun
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PS3,2010,Sports,Sega,0.26,0.5,0.0,0.16,0.91,,,,,,,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,1/12/2010,0,7474,0.0,0,0,8689,0.0,0,Jan
Tom Clancy's Ghost Recon: Shadow Wars,3DS,2011,Strategy,Ubisoft,0.44,0.18,0.0,0.06,0.68,77.0,98.0,7.9,156.0,Ubisoft,T,"Tom Clancy's,Shadow Wars,Tom Clancy's Ghost Recon,Tom Clancy's Ghost Recon: Shadow Wars",3/27/2011,3,18630,0.000161031,3,3,24031,0.000124839,11,Mar
James Bond 007: Legends,PS3,2012,Shooter,Activision,0.41,0.5,0.0,0.18,1.09,,,,,,,"James Bond 007,Legends,James Bond 007: Legends",10/16/2012,148,42452,0.00348629,2434,152,45426,0.0033461009999999998,5217,Oct
The Shoot,PS3,2010,Shooter,Sony Computer Entertainment,0.26,0.3,0.02,0.1,0.68,60.0,78.0,6.2,22.0,Cohort Studios,T,The Shoot,10/19/2010,5,11251,0.000444405,187,0,12667,0.0,0,Oct
World of Final Fantasy,PS4,2016,Role-Playing,Square Enix,0.2,0.34,0.24,0.11,0.87,77.0,153.0,8.4,490.0,Square Enix,E10+,"Final Fantasy,World of Final Fantasy",10/25/2016,11,38675,0.000284421,15,22,46193,0.00047626300000000004,6107,Oct
NHL 17,PS4,2016,Sports,Electronic Arts,0.58,0.17,0.0,0.15,0.9,77.66666667,75.0,5.2,172.0,"EA Canada, EA Vancouver",E10+,"NHL 17,NHL",9/13/2016,13,36974,0.000351598,46,34,33761,0.001007079,147,Sep
The King of Fighters XIII,Xbox 360,2011,Fighting,Rising Star Games,0.63,0.18,0.06,0.09,0.96,78.33333333,88.0,8.2,178.0,SNK Playmore,T,The King of Fighters XIII,11/22/2011,0,48583,0.0,0,3,37295,8.04e-05,5,Nov
Sniper: Ghost Warrior 2,PS3,2013,Shooter,City Interactive,0.18,0.53,0.06,0.17,0.94,52.0,87.0,5.875,594.0,City Interactive,M,"Sniper: Ghost Warrior 2,Sniper: Ghost Warrior,Sniper,Ghost Warrior 2",3/12/2013,7,48208,0.000145204,10,82,51074,0.001605514,7380,Mar
Cabela's Dangerous Hunts 2011,PS3,2010,Sports,Activision,0.91,0.09,0.0,0.09,1.1,,,2.7,,Activision,T,"Cabela's Dangerous Hunts 2011,Cabela's Dangerous Hunts",10/19/2010,0,11251,0.0,0,0,12667,0.0,0,Oct
Dragon Ball Z: Extreme Butoden,3DS,2015,Fighting,Namco Bandai Games,0.24,0.06,0.32,0.04,0.66,61.0,64.0,6.6,64.0,Arc System Works,T,"Dragon Ball Z,Dragonball,Extreme Butoden,Dragon Ball Z: Extreme Butoden",10/20/2015,7,31009,0.00022574099999999998,5,14,40102,0.00034911,11,Oct
Def Jam Rapstar,Wii,2010,Misc,Konami Digital Entertainment,1.08,0.1,0.0,0.09,1.27,69.75,71.0,3.9,,"Terminal Reality, 4mm Games",T,Def Jam Rapstar,10/5/2010,1,11758,8.499999999999999e-05,0,0,11731,0.0,0,Oct
Binary Domain,PS3,2012,Action,Sega,0.27,0.2,0.3,0.08,0.85,72.66666667,109.0,8.133333333,543.0,Sega,M,Binary Domain,2/28/2012,12,39439,0.000304267,13,11,42562,0.00025844700000000003,10,Feb
Mystery Case Files: The Malgrave Incident,Wii,2011,Adventure,Nintendo,0.34,0.26,0.0,0.06,0.64,65.0,52.0,8.2,10.0,Sanzaru Games,E,"The Malgrave Incident,Mystery Case Files: The Malgrave Incident,Mystery Case Files",6/27/2011,0,28804,0.0,0,1,24207,4.13e-05,1,Jun
Might & Magic Heroes VI,Windows,2011,Role-Playing,Ubisoft,0.26,0.28,0.0,0.1,0.64,,,,,,,"Might & Magic Heroes VI,Might & Magic Heroes",10/13/2011,121,28485,0.00424785,2072,179,42652,0.004196755,5210,Oct
The Adventures of Tintin: The Game,Wii,2011,Action,Ubisoft,0.29,0.41,0.0,0.1,0.79,,,5.7,24.0,Ubisoft Montpellier,E10+,"The Adventures of Tintin,The Game,The Adventures of Tintin: The Game",10/21/2011,0,29806,0.0,0,4,48544,8.240000000000001e-05,4,Oct
Dead Rising 2: Off the Record,PS3,2011,Action,Capcom,0.43,0.26,0.2,0.09,0.97,70.5,120.0,6.75,184.0,Capcom Vancouver,M,"Dead Rising 2,Off the Record,Dead Rising 2: Off the Record",10/11/2011,4,28374,0.000140974,2,23,39780,0.00057818,40,Oct
Ben 10 Ultimate Alien: Cosmic Destruction,DS,2010,Platform,D3Publisher,1.06,0.54,0.0,0.23,1.8,,,2.316666667,,Griptonite Games,E10+,"Cosmic Destruction,Ben 10 Ultimate Alien: Cosmic Destruction,Ben 10 Ultimate Alien",10/5/2010,1,11758,8.499999999999999e-05,1,0,11731,0.0,0,Oct
World of Warcraft: Legion,Windows,2016,Role-Playing,Activision,0.26,0.32,0.0,0.06,0.64,88.0,124.0,7.5,1070.0,Blizzard Entertainment,T,"World of Warcraft,WoW,World of Warcraft: Legion,Warcraft,Legion",8/30/2016,65,35906,0.001810282,1508,232,34922,0.006643377,10259,Aug
Hatsune Miku: Project Diva F 2nd,Vita,2014,Misc,Sega,0.25,0.13,0.42,0.11,0.89,80.0,31.0,8.466666667,187.0,Sega,T,"Hatsune Miku,Project Diva F 2nd,Hatsune Miku: Project Diva F 2nd",11/18/2014,1,29614,3.3799999999999995e-05,1,5,29930,0.00016705599999999998,5,Nov
Operation Flashpoint: Red River,PS3,2011,Shooter,Codemasters,0.23,0.46,0.15,0.14,0.99,67.5,161.0,5.9,168.0,Codemasters,M,"Operation Flashpoint,Operation Flashpoint: Red River,Red River",4/21/2011,4,23688,0.000168862,11,6,23856,0.000251509,9,Apr
Silent Hill HD Collection,PS3,2012,Action,Konami Digital Entertainment,0.3,0.2,0.06,0.08,0.64,70.0,66.0,4.8,272.0,Hijinx Studios,M,Silent Hill HD Collection,3/30/2012,11,42886,0.000256494,326,0,44468,0.0,0,Mar
Persona 4: Dancing All Night,Vita,2015,Misc,Nippon Ichi Software,0.18,0.08,0.3,0.08,0.64,76.0,102.0,8.6,166.0,"Atlus, Dingo Inc.",T,"Persona,Dancing All Night,Persona 4: Dancing All Night,Persona 4",9/29/2015,23,31433,0.000731715,230,14,31978,0.000437801,10,Sep
Murdered: Soul Suspect,PS4,2014,Action,Square Enix,0.37,0.47,0.06,0.14,1.04,,,7.02,862.0,Airtight Games,M,"Soul Suspect,Murdered: Soul Suspect,Murdered",6/3/2014,19,32164,0.000590723,19,54,36865,0.0014648039999999999,3644,Jun
F1 Race Stars,PS3,2012,Racing,Codemasters,0.19,0.55,0.0,0.14,0.91,62.0,87.0,5.6333333329999995,90.0,Codemasters,E,F1 Race Stars,11/13/2012,3,45426,6.6e-05,3,1,49978,2e-05,0,Nov
Etrian Odyssey III: The Drowned City,DS,2010,Role-Playing,Atlus,0.24,0.0,0.38,0.02,0.62,77.0,46.0,8.0,42.0,Atlus,E10+,"Etrian Odyssey III,Etrian Odyssey III: The Drowned City,The Drowned City",9/21/2010,0,11598,0.0,0,1,11251,8.89e-05,1,Sep
Sonic Boom: Rise of Lyric,Wii U,2014,Action,Sega,0.38,0.18,0.0,0.06,0.62,32.0,56.0,3.6,1174.0,Big Red Button Entertainment,E10+,"Rise of Lyric,Sonic Boom: Rise of Lyric,Sonic,Sonic Boom",11/11/2014,0,28394,0.0,0,64,31177,0.002052795,4638,Nov
Tropico 5,PS4,2015,Simulation,Kalypso Media,0.12,0.32,0.12,0.08,0.62,76.0,34.0,7.1,220.0,Haemimont,T,"Tropico,Tropico 5",4/28/2015,0,33397,0.0,0,5,30490,0.000163988,5,Apr
LEGO Legends of Chima: Laval's Journey,3DS,2013,Adventure,Warner Bros. Interactive Entertainment,0.37,0.29,0.0,0.09,0.75,64.66666667,15.0,4.6,22.0,TT Games,E10+,"LEGO Legends of Chima: Laval's Journey,Laval's Journey,LEGO Legends of Chima",6/25/2013,0,87385,0.0,0,0,69044,0.0,0,Jun
MySims SkyHeroes,DS,2010,Action,Electronic Arts,0.73,0.28,0.0,0.09,1.12,,,2.675,,,,"Sims,MySims SkyHeroes",9/28/2010,1,11797,8.48e-05,1,0,11587,0.0,0,Sep
Jonah Lomu Rugby Challenge,Xbox 360,2011,Sports,Home Entertainment Suppliers,0.18,0.38,0.0,0.06,0.62,73.0,28.0,6.0,16.0,Sidhe Interactive,E,Jonah Lomu Rugby Challenge,8/26/2011,0,29181,0.0,0,0,29970,0.0,0,Aug
Mega Man Zero Collection,DS,2010,Platform,Capcom,0.34,0.02,0.22,0.04,0.62,78.0,30.0,8.9,78.0,"Inti, Inti Creates",E,Mega Man Zero Collection,6/8/2010,0,9982,0.0,0,0,10979,0.0,0,Jun
Dragon Ball Z: Battle of Z,PS3,2014,Fighting,Namco Bandai Games,0.21,0.25,0.12,0.08,0.69,53.66666667,81.0,5.233333333,250.0,Artdink,T,"Dragon Ball Z,Battle of Z,Dragon Ball Z: Battle of Z,Dragonball",1/28/2014,5,40081,0.000124747,6,12,40714,0.000294739,122,Jan
DmC: Devil May Cry,PS4,2015,Action,Capcom,0.32,0.3,0.0,0.11,0.76,,,,,,,"Devil May Cry,DMC,DmC,DmC: Devil May Cry",3/10/2015,7,31029,0.000225595,8,9,31214,0.00028833200000000003,51,Mar
NASCAR 2011: The Game,Xbox 360,2011,Racing,Activision,0.79,0.0,0.0,0.05,0.82,55.33333333,53.0,3.766666667,37.0,Eutechnyx,E,"The Game,NASCAR 2011: The Game,NASCAR 2011",3/29/2011,0,18692,0.0,0,3,24451,0.000122694,6,Mar
Mario Party: Star Rush,3DS,2016,Misc,Nintendo,0.16,0.26,0.16,0.04,0.6,68.0,74.0,6.8,32.0,"Nintendo, Nd Cube",E,"Mario,Mario Party,Mario Party: Star Rush,Star Rush",11/4/2016,278,42264,0.0065777019999999995,38095,254,47068,0.005396448000000001,62088,Nov
Batman: Arkham VR,PS4,2016,Action,Warner Bros. Interactive Entertainment,0.5,0.0,0.0,0.12,0.6,75.0,118.0,7.3,178.0,Rocksteady Studios,M,"Batman,Batman: Arkham VR,Arkham VR",10/11/2016,6,33761,0.00017772,5,150,44939,0.003337858,1152,Oct
Tom Clancy's Splinter Cell 3D,3DS,2011,Action,Ubisoft,0.28,0.14,0.14,0.04,0.6,53.0,64.0,5.5,52.0,Ubisoft,T,"Tom Clancy's,Tom Clancy's Splinter Cell 3D",4/10/2011,2,19353,0.00010334299999999999,2,0,25753,0.0,0,Apr
Batman: The Brave and the Bold the Videogame,DS,2010,Action,Warner Bros. Interactive Entertainment,0.66,0.13,0.0,0.06,0.86,,,,,WayForward,E10+,"Batman,Batman: The Brave and the Bold the Videogame,The Brave and the Bold the Videogame",9/7/2010,2,10710,0.00018674099999999998,2,22,11758,0.0018710670000000001,248,Sep
Phineas and Ferb Ride Again,DS,2010,Action,Disney Interactive Studios,0.48,0.06,0.0,0.04,0.58,,,0.0,,Altron,E,Phineas and Ferb Ride Again,9/14/2010,0,11119,0.0,0,0,11523,0.0,0,Sep
Invizimals: Shadow Zone,PSP,2010,Strategy,Sony Computer Entertainment,0.1,0.32,0.0,0.16,0.58,,,9.0,8.0,Novarama,E10+,"Shadow Zone,Invizimals: Shadow Zone,Invizimals",11/12/2010,0,12605,0.0,0,0,14470,0.0,0,Nov
Rabbids: Alive & Kicking,Xbox 360,2011,Misc,Ubisoft,0.3,0.22,0.0,0.06,0.58,,,,,,,"Rabbids,Alive & Kicking,Rabbids: Alive & Kicking",11/8/2011,21,39780,0.000527903,949,44,44288,0.0009934969999999999,1397,Nov
Modnation Racers: Road Trip,Vita,2012,Racing,Sony Computer Entertainment,0.3,0.18,0.0,0.08,0.58,62.0,102.0,6.4,138.0,SCEA,E,"Modnation Racers: Road Trip,Modnation Racers,Road Trip",2/22/2012,3,39021,7.69e-05,645,0,42508,0.0,0,Feb
Front Mission Evolved,PS3,2010,Shooter,Square Enix,0.33,0.19,0.24,0.08,0.83,59.25,149.0,5.8,132.0,Double Helix Games,T,Front Mission Evolved,9/28/2010,1,11797,8.48e-05,1,1,11587,8.63e-05,1,Sep
Ultimate Marvel vs. Capcom 3,Vita,2011,Fighting,Capcom,0.34,0.16,0.0,0.08,0.58,80.0,96.0,7.7,186.0,Capcom,T,"Marvel,Ultimate Marvel vs. Capcom 3,Ultimate Marvel vs. Capcom",11/15/2011,16,47876,0.00033419699999999994,61,23,38159,0.000602741,21,Nov
Ace Combat: Joint Assault,PSP,2010,Simulation,Namco Bandai Games,0.12,0.1,0.3,0.06,0.58,71.0,60.0,7.2,24.0,Project Aces,T,"Ace Combat: Joint Assault,Ace Combat,Joint Assault",8/31/2010,6,10372,0.0005784809999999999,11,0,11797,0.0,0,Aug
Sonic Boom: Shattered Crystal,3DS,2014,Action,Sega,0.34,0.18,0.0,0.06,0.58,47.0,42.0,6.3,320.0,Sanzaru Games,E,"Sonic Boom: Shattered Crystal,Shattered Crystal,Sonic,Sonic Boom",11/11/2014,0,28394,0.0,0,70,31177,0.002245245,907,Nov
Call of Juarez: The Cartel,PS3,2011,Shooter,Ubisoft,0.43,0.39,0.0,0.14,0.96,47.0,158.0,5.0,383.0,Techland,M,"Call of Juarez: The Cartel,The Cartel,Call of Juarez",7/19/2011,12,24555,0.000488699,103,23,26177,0.000878634,233,Jul
Sesame Street: Cookie's Counting Carnival,Wii,2010,Misc,Warner Bros. Interactive Entertainment,0.84,0.0,0.0,0.06,0.89,,,,,Black Lantern Studios,EC,"Cookie's Counting Carnival,Sesame Street,Sesame Street: Cookie's Counting Carnival",10/19/2010,0,11251,0.0,0,0,12667,0.0,0,Oct
Disgaea 5: Alliance of Vengeance,PS4,2015,Role-Playing,Nippon Ichi Software,0.22,0.16,0.12,0.08,0.58,80.0,86.0,8.1,346.0,Nippon Ichi Software,T,"Alliance of Vengeance,Disgaea 5: Alliance of Vengeance,Disgaea 5",10/6/2015,4,30273,0.000132131,20,2,33251,6.01e-05,2,Oct
Majin and the Forsaken Kingdom,PS3,2010,Adventure,Namco Bandai Games,0.32,0.29,0.02,0.11,0.77,72.66666667,144.0,7.966666667,94.0,Game Republic,T,Majin and the Forsaken Kingdom,11/23/2010,9,12925,0.000696325,12,0,15566,0.0,0,Nov
Divinity: Original Sin,PS4,2015,Role-Playing,Focus Home Interactive,0.24,0.27,0.04,0.09,0.63,,,,,,,"Original Sin,Divinity,Divinity: Original Sin",10/27/2015,11,31978,0.000343986,8,20,41970,0.000476531,19,Oct
Fable: The Journey,Xbox 360,2012,Role-Playing,Microsoft Game Studios,0.36,0.16,0.0,0.04,0.56,61.0,140.0,4.8,160.0,Lionhead Studios,T,"Fable: The Journey,The Journey,Fable",10/9/2012,28,44703,0.000626356,639,38,43388,0.000875818,1712,Oct
Dead to Rights: Retribution,PS3,2010,Shooter,Namco Bandai Games,0.31,0.32,0.04,0.12,0.77,60.33333333,152.0,6.266666667000001,88.0,Volatile Games,M,"Retribution,Dead to Rights: Retribution,Dead to Rights",4/27/2010,7,11116,0.000629723,5,9,10624,0.0008471389999999999,213,Apr
Payday 2,PS4,2015,Shooter,505 Games,0.29,0.35,0.0,0.12,0.74,,,,,,,"Payday 2,Payday",6/16/2015,48,36377,0.001319515,843,44,31622,0.001391436,494,Jun
El Shaddai: Ascension of the Metatron,PS3,2011,Action,Ignition Entertainment,0.29,0.17,0.19,0.07,0.72,77.0,136.0,7.333333333,127.0,Ignition Entertainment,T,"Ascension of the Metatron,El Shaddai,El Shaddai: Ascension of the Metatron",8/16/2011,2,26177,7.64e-05,6,17,31717,0.00053599,53,Aug
Disney Channel: All Star Party,Wii,2010,Misc,Disney Interactive Studios,0.36,0.16,0.0,0.04,0.56,,,0.0,,Disney Interactive Studios,E,"All Star Party,Disney Channel: All Star Party,Disney Channel",10/26/2010,0,11587,0.0,0,0,12925,0.0,0,Oct
Medieval Moves: Deadmund's Quest,PS3,2011,Action,Sony Computer Entertainment,0.26,0.22,0.0,0.08,0.56,61.0,82.0,6.5,34.0,Zindagi Games,E10+,"Deadmund's Quest,Medieval Moves: Deadmund's Quest,Medieval Moves",11/15/2011,0,47876,0.0,0,0,38159,0.0,0,Nov
Attack on Titan (KOEI),PS4,2016,Action,Tecmo Koei,0.1,0.25,0.22,0.06,0.62,,,,,,,Attack on Titan (KOEI),8/30/2016,0,35906,0.0,0,0,34922,0.0,0,Aug
The Smurfs: Dance Party,Wii,2011,Misc,Ubisoft,0.42,0.08,0.0,0.04,0.56,,,0.0,,Land Ho!,E,"The Smurfs: Dance Party,The Smurfs,Dance Party",7/19/2011,0,24555,0.0,0,5,26177,0.000191007,32,Jul
One Piece: Unlimited World Red,PS3,2014,Action,Namco Bandai Games,0.21,0.24,0.16,0.1,0.69,69.66666667,60.0,7.466666667,117.0,Ganbarion,T,"Unlimited World Red,One Piece,One Piece: Unlimited World Red",7/8/2014,3,33370,8.99e-05,2,9,30336,0.000296677,26,Jul
Army of Two: The Devil's Cartel,PS3,2013,Shooter,Electronic Arts,0.38,0.29,0.02,0.12,0.82,56.66666667,109.0,6.533333333,395.0,Visceral Games,M,"Army of Two: The Devil's Cartel,Army of Two,The Devil's Cartel",3/26/2013,18,49075,0.00036678599999999997,23,14,47784,0.000292985,8,Mar
Patapon 3,PSP,2011,Misc,Sony Computer Entertainment,0.1,0.06,0.34,0.04,0.54,74.0,82.0,7.2,70.0,SCE Japan Studio,E,"Patapon 3,Patapon",4/12/2011,4,19704,0.000203004,4,3,25902,0.000115821,3,Apr
Hot Wheels: Track Attack,DS,2010,Racing,THQ,0.48,0.19,0.0,0.05,0.73,,,0.0,,Firebrand Games,E,"Track Attack,Hot Wheels: Track Attack,Hot Wheels",11/23/2010,0,12925,0.0,0,0,15566,0.0,0,Nov
iCarly 2: iJoin The Click!,DS,2010,Adventure,Activision,0.58,0.01,0.0,0.05,0.64,,,4.5,,Big Blue Bubble Inc.,E,"iCarly 2: iJoin The Click!,iJoin The Click!,iCarly 2",11/16/2010,0,12667,0.0,0,0,15009,0.0,0,Nov
Sherlock Holmes: Crimes & Punishments,PS4,2014,Adventure,Focus Home Interactive,0.27,0.37,0.0,0.1,0.74,,,,,,,"Sherlock Holmes: Crimes & Punishments,Crimes & Punishments,Sherlock Holmes",9/30/2014,8,26981,0.000296505,9,14,26903,0.000520388,1307,Sep
Transformers: Cybertron Adventures,Wii,2010,Action,Activision,0.28,0.2,0.0,0.04,0.54,41.0,30.0,6.5,16.0,Next Level Games,T,"Transformers: Cybertron Adventures,Cybertron Adventures,Transformers",6/22/2010,0,10759,0.0,0,39,10309,0.003783102,122,Jun
NHL 2K11,Wii,2010,Sports,Take-Two Interactive,0.46,0.04,0.0,0.04,0.54,62.0,24.0,5.8,8.0,Visual Concepts,E10+,NHL 2K11,8/24/2010,0,10224,0.0,0,0,11598,0.0,0,Aug
Mass Effect 3,Wii U,2012,Role-Playing,Electronic Arts,0.28,0.22,0.0,0.04,0.54,,,,,,,"Mass Effect,Mass Effect 3",11/18/2012,28,47446,0.000590145,2032,158,48637,0.0032485559999999997,7910,Nov
Shadows of the Damned,PS3,2011,Action,Electronic Arts,0.32,0.24,0.09,0.08,0.73,76.66666667,188.0,8.2,387.0,Grasshopper Manufacture,M,Shadows of the Damned,6/21/2011,0,28309,0.0,0,33,24555,0.0013439220000000002,333,Jun
Tropico 4,Windows,2011,Strategy,Kalypso Media,0.2,0.26,0.0,0.08,0.54,78.0,92.0,7.7,718.0,Haemimont,T,"Tropico 4,Tropico",8/30/2011,10,29865,0.00033484,83,13,29198,0.000445236,80,Aug
Family Guy: Back to the Multiverse,PS3,2012,Action,Activision,0.38,0.29,0.0,0.1,0.77,39.66666667,46.0,5.933333332999999,113.0,Heavy Iron Studios,M,"Family Guy,Back to the Multiverse,Family Guy: Back to the Multiverse",11/20/2012,5,48318,0.00010348100000000001,3,14,48341,0.000289609,59,Nov
Megamind: The Blue Defender,DS,2010,Adventure,THQ,0.46,0.15,0.0,0.06,0.65,,,,,,,"The Blue Defender,Megamind: The Blue Defender,Megamind",11/2/2010,0,11731,0.0,0,0,14151,0.0,0,Nov
Tearaway Unfolded,PS4,2015,Platform,Sony Computer Entertainment,0.18,0.26,0.0,0.08,0.52,81.0,140.0,8.1,376.0,Media Molecule,E,Tearaway Unfolded,9/8/2015,0,31216,0.0,0,4,30273,0.000132131,2,Sep
Deadly Premonition,Xbox 360,2010,Action,Rising Star Games,0.44,0.16,0.0,0.06,0.67,,,,,Access Games,M,Deadly Premonition,2/23/2010,0,9219,0.0,0,0,11117,0.0,0,Feb
Marvel Super Hero Squad: The Infinity Gauntlet,Wii,2010,Action,THQ,0.83,0.16,0.0,0.09,1.06,,,1.575,,THQ,E10+,"Marvel,Marvel Super Hero Squad,Marvel Super Hero Squad: The Infinity Gauntlet,The Infinity Gauntlet",11/16/2010,17,12667,0.00134207,98,24,15009,0.001599041,55,Nov
Etrian Odyssey Untold: The Millennium Girl,3DS,2013,Role-Playing,Atlus,0.2,0.02,0.28,0.02,0.52,80.0,82.0,8.2,178.0,Atlus,T,"The Millennium Girl,Etrian Odyssey Untold,Etrian Odyssey Untold: The Millennium Girl",10/1/2013,1,52444,1.91e-05,1,0,40147,0.0,0,Oct
Battleborn,PS4,2016,Shooter,Take-Two Interactive,0.38,0.24,0.04,0.1,0.75,69.0,164.0,6.925,1375.0,Gearbox Software,T,Battleborn,5/3/2016,107,35063,0.00305165,198,134,37462,0.003576958,4952,May
The Legend of Legacy,3DS,2015,Role-Playing,FuRyu,0.24,0.02,0.2,0.04,0.5,67.0,62.0,7.1,108.0,FuRyu,E10+,The Legend of Legacy,10/13/2015,0,30563,0.0,0,1,35933,2.78e-05,24,Oct
Hunted: The Demon's Forge,PS3,2011,Action,Bethesda Softworks,0.4,0.23,0.04,0.08,0.77,59.0,148.0,6.25,383.0,InXile Entertainment,M,"Hunted,Hunted: The Demon's Forge,The Demon's Forge",5/31/2011,6,23364,0.000256805,8,14,28840,0.00048543699999999997,53,May
Prison Break: The Conspiracy,PS3,2010,Action,Deep Silver,0.17,0.41,0.0,0.12,0.71,41.33333333,103.0,4.1,59.0,ZootFly,T,"The Conspiracy,Prison Break: The Conspiracy,Prison Break",3/30/2010,14,11285,0.001240585,14,5,11116,0.00044980199999999996,3,Mar
Anno 2205,Windows,2015,Strategy,Ubisoft,0.04,0.44,0.0,0.04,0.5,72.0,90.0,5.9,556.0,Blue Byte,E10+,"Anno 2205,Anno",11/3/2015,2,33251,6.01e-05,3,12,42303,0.000283668,145,Nov
The Bureau: XCOM Declassified,PS3,2013,Shooter,Take-Two Interactive,0.26,0.36,0.0,0.1,0.71,68.66666667,74.0,6.7,276.0,2K Marin,M,"XCOM Declassified,The Bureau,The Bureau: XCOM Declassified",8/20/2013,22,53451,0.00041159199999999996,244,25,51787,0.00048274699999999995,72,Aug
Spider-Man: Edge of Time,Xbox 360,2011,Action,Activision,0.75,0.23,0.0,0.1,1.07,55.66666667,165.0,5.4,,Beenox,T,"Edge of Time,Spider-Man: Edge of Time,Spider-Man",10/4/2011,5,28961,0.000172646,3,8,34178,0.00023406900000000003,9,Oct
L.A. Noire: The Complete Edition,Windows,2011,Adventure,Take-Two Interactive,0.16,0.26,0.0,0.06,0.5,83.0,56.0,7.9,1806.0,Rockstar Leeds,M,"The Complete Edition,L.A. Noire,L.A. Noire: The Complete Edition",11/8/2011,0,39780,0.0,0,2,44288,4.52e-05,3,Nov
TV Superstars,PS3,2010,Misc,Sony Computer Entertainment,0.14,0.24,0.0,0.1,0.5,56.0,34.0,4.9,16.0,SCE Studio Cambridge,E,TV Superstars,10/29/2010,0,11669,0.0,0,0,13191,0.0,0,Oct
